EXPLAIN
TAG	PWR800_CV
TITLE	LABEL	Test_Gamry_CV	Test &Identifier
DATE	LABEL	10/21/2025	Date
TIME	LABEL	12:54:10	Time
NOTES	NOTES	1	&Notes...
	
PSTAT	PSTAT	REF600	Potentiostat
WORKING	SELECTOR	0	&Working Connection
VINIT	POTEN	0.00000E+000	T	Initial &E (V)
VLIMIT1	POTEN	3.00000E+000	F	Scan Limit &1 (V)
VLIMIT2	POTEN	0.00000E+000	F	Scan Limit &2 (V)
VFINAL	POTEN	0.00000E+000	T	Final &E (V)
SCANRATE	QUANT	4.99999E+000	&Scan Rate (mV/s)
STEPSIZE	QUANT	1.00000E+000	St&ep Size (mV)
CYCLES	IQUANT	1	C&ycles (#)
IMODE	SELECTOR	1	I/E Range &Mode
IRANGE	QUANT	3.00000E+002	&Max Current (mA)
IRCOMP	TOGGLE	F	IR Measure
SEQUENCER	TOGGLE	TRUE	Run as Sequence
DELAY	TWOPARAM	T	1.00000E+001	0.00000E+000	Init. De&lay	Time(s)	Stab.(mV/s)
OCVCURVE	TABLE	39
	Pt	T	Vf	Vm	Ach	Over
	#	s	V vs. Ref.	V	V	bits
	0	0.258333	1.92480E-002	1.92480E-002	-2.00276E-004	...........
	1	0.516667	1.92484E-002	1.92697E-002	-2.05676E-004	...........
	2	0.775	1.92510E-002	1.92919E-002	-2.01643E-004	...........
	3	1.03333	1.92584E-002	1.93127E-002	-2.06776E-004	...........
	4	1.29167	1.92717E-002	1.93322E-002	-2.07743E-004	...........
	5	1.55	1.92897E-002	1.93545E-002	-1.97076E-004	...........
	6	1.80833	1.93100E-002	1.93771E-002	-2.03843E-004	...........
	7	2.06667	1.93313E-002	1.93984E-002	-2.12743E-004	...........
	8	2.325	1.93530E-002	1.94217E-002	-2.04010E-004	...........
	9	2.58333	1.93751E-002	1.94460E-002	-2.09910E-004	...........
	10	2.84167	1.93975E-002	1.94651E-002	-2.03643E-004	...........
	11	3.1	1.94199E-002	1.94824E-002	-2.05376E-004	...........
	12	3.35833	1.94416E-002	1.95010E-002	-2.04376E-004	...........
	13	3.61667	1.94621E-002	1.95251E-002	-2.07510E-004	...........
	14	3.875	1.94819E-002	1.95442E-002	-2.05443E-004	...........
	15	4.13333	1.95019E-002	1.95668E-002	-2.04010E-004	...........
	16	4.39167	1.95224E-002	1.95865E-002	-2.05976E-004	...........
	17	4.65	1.95433E-002	1.96114E-002	-2.02343E-004	...........
	18	4.90833	1.95647E-002	1.96323E-002	-2.04710E-004	...........
	19	5.16667	1.95864E-002	1.96510E-002	-2.14376E-004	...........
	20	5.425	1.96080E-002	1.96680E-002	-2.32776E-004	...........
	21	5.68333	1.96289E-002	1.96916E-002	-2.02743E-004	...........
	22	5.94167	1.96491E-002	1.97124E-002	-2.03010E-004	...........
	23	6.2	1.96691E-002	1.97289E-002	-2.08576E-004	...........
	24	6.45833	1.96891E-002	1.97481E-002	-2.11310E-004	...........
	25	6.71667	1.97088E-002	1.97662E-002	-2.06576E-004	...........
	26	6.975	1.97280E-002	1.97899E-002	-2.01176E-004	...........
	27	7.23333	1.97471E-002	1.98086E-002	-2.03810E-004	...........
	28	7.49167	1.97670E-002	1.98399E-002	-2.03210E-004	...........
	29	7.75	1.97881E-002	1.98560E-002	-2.05476E-004	...........
	30	8.00833	1.98104E-002	1.98754E-002	-2.08810E-004	...........
	31	8.26667	1.98327E-002	1.98979E-002	-2.06243E-004	...........
	32	8.525	1.98542E-002	1.99127E-002	-2.09243E-004	...........
	33	8.78333	1.98747E-002	1.99385E-002	-2.16843E-004	...........
	34	9.04167	1.98946E-002	1.99583E-002	-2.12009E-004	...........
	35	9.3	1.99149E-002	1.99845E-002	-2.01943E-004	...........
	36	9.5583	1.99360E-002	1.99944E-002	-2.05943E-004	...........
	37	9.8167	1.99572E-002	2.00232E-002	-2.09443E-004	...........
	38	10.075	1.99778E-002	2.00334E-002	-2.03476E-004	...........
EOC	QUANT	0.0199778	Open Circuit (V)
PSTATMODEL	IQUANT	4	Pstat Model
PSTATSECTION	LABEL	REF600-07084	Pstat Section
PSTATSERIALNO	LABEL	07084	Pstat Serial Number
CTRLMODE	IQUANT	1	Control Mode
IESTAB	IQUANT	2	I/E Stability
CASPEED	IQUANT	2	Control Amp Speed
CONVENTION	IQUANT	1	Current Convention
ICHRANGE	IQUANT	2	Ich Range
ICHRANGEMODE	TOGGLE	F	Ich Auto Range
ICHOFFSETENABLE	TOGGLE	F	Ich Offset Enable
ICHOFFSET	QUANT	0	Ich Offset (V)
ICHFILTER	IQUANT	3	Ich Filter
VCHRANGE	IQUANT	2	Vch Range
VCHRANGEMODE	TOGGLE	F	Vch Auto Range
VCHOFFSETENABLE	TOGGLE	F	Vch Offset Enable
VCHOFFSET	QUANT	0	Vch Offset (V)
VCHFILTER	IQUANT	3	Vch Filter
ACHRANGE	IQUANT	2	Ach Range
ACHOFFSETENABLE	TOGGLE	F	Ach Offset Enable
ACHOFFSET	QUANT	0	Ach Offset (V)
ACHFILTER	IQUANT	1	Ach Filter
IERANGELOWERLIMIT	IQUANT	1	I/E Range Lower Limit
IERANGEMODE	TOGGLE	F	I/E AutoRange
IERANGE	IQUANT	11	I/E Range
POSFEEDENABLE	TOGGLE	F	Positive Feedback IR Comp
POSFEEDRESISTANCE	QUANT	0	Positive Feedback Resistance (ohm)
ACHSELECT	IQUANT	0	Ach Select
CABLEID	IQUANT	12	Cable ID
DCCALDATE	LABEL	12/4/2020	DC Calibration Date
ACCALDATE	LABEL	12/4/2020	AC Calibration Date
THERMOSELECT	IQUANT	1	Thermo Select
FRAMEWORKVERSION	QUANT	6.32	Framework Version
INSTRUMENTVERSION	LABEL	3.50	Instrument Version
CURVE1	TABLE
	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over
	5481	1096.4	5.00473E-001	-1.24064E-001	0.00000E+000	4.99000E-001	-3.39622E-004	11	...........
	5482	1096.6	4.99487E-001	-1.24050E-001	0.00000E+000	4.98000E-001	-3.26747E-004	11	...........
	5483	1096.8	4.98501E-001	-1.24057E-001	0.00000E+000	4.97000E-001	-3.14346E-004	11	...........
	5484	1097	4.97507E-001	-1.24007E-001	0.00000E+000	4.96000E-001	-3.10687E-004	11	...........
	5485	1097.2	4.96510E-001	-1.24072E-001	0.00000E+000	4.95000E-001	-3.17454E-004	11	...........
	5486	1097.4	4.95510E-001	-1.24080E-001	0.00000E+000	4.94000E-001	-3.23963E-004	11	...........
	5487	1097.6	4.94511E-001	-1.24031E-001	0.00000E+000	4.93000E-001	-3.05528E-004	11	...........
	5488	1097.8	4.93504E-001	-1.24067E-001	0.00000E+000	4.92000E-001	-3.05853E-004	11	...........
	5489	1098	4.92511E-001	-1.23985E-001	0.00000E+000	4.91000E-001	-3.17046E-004	11	...........
	5490	1098.2	4.91522E-001	-1.24042E-001	0.00000E+000	4.90000E-001	-3.20855E-004	11	...........
	5491	1098.4	4.90516E-001	-1.24006E-001	0.00000E+000	4.89000E-001	-3.03812E-004	11	...........
	5492	1098.6	4.89526E-001	-1.23956E-001	0.00000E+000	4.88000E-001	-3.05562E-004	11	...........
	5493	1098.8	4.88526E-001	-1.23891E-001	0.00000E+000	4.87000E-001	-3.14437E-004	11	...........
	5494	1099	4.87510E-001	-1.23945E-001	0.00000E+000	4.86000E-001	-3.17088E-004	11	...........
	5495	1099.2	4.86511E-001	-1.23819E-001	0.00000E+000	4.85000E-001	-3.07454E-004	11	...........
	5496	1099.4	4.85497E-001	-1.23929E-001	0.00000E+000	4.84000E-001	-3.07754E-004	11	...........
	5497	1099.6	4.84498E-001	-1.23918E-001	0.00000E+000	4.83000E-001	-3.20346E-004	11	...........
	5498	1099.8	4.83500E-001	-1.24003E-001	0.00000E+000	4.82000E-001	-3.22846E-004	11	...........
	5499	1100	4.82497E-001	-1.23968E-001	0.00000E+000	4.81000E-001	-3.07504E-004	11	...........
	5500	1100.2	4.81509E-001	-1.23950E-001	0.00000E+000	4.80000E-001	-3.07854E-004	11	...........
	5501	1100.4	4.80506E-001	-1.23862E-001	0.00000E+000	4.79000E-001	-3.17929E-004	11	...........
	5502	1100.6	4.79494E-001	-1.23907E-001	0.00000E+000	4.78000E-001	-3.22996E-004	11	...........
	5503	1100.8	4.78518E-001	-1.23923E-001	0.00000E+000	4.77000E-001	-3.08670E-004	11	...........
	5504	1101	4.77512E-001	-1.24035E-001	0.00000E+000	4.76000E-001	-3.06579E-004	11	...........
	5505	1101.2	4.76521E-001	-1.23938E-001	0.00000E+000	4.75000E-001	-3.18396E-004	11	...........
	5506	1101.4	4.75528E-001	-1.23885E-001	0.00000E+000	4.74000E-001	-3.21071E-004	11	...........
	5507	1101.6	4.74509E-001	-1.23922E-001	0.00000E+000	4.73000E-001	-3.32614E-004	11	...........
	5508	1101.8	4.73533E-001	-1.23805E-001	0.00000E+000	4.72000E-001	-3.14621E-004	11	...........
	5509	1102	4.72541E-001	-1.23767E-001	0.00000E+000	4.71000E-001	-3.19363E-004	11	...........
	5510	1102.2	4.71539E-001	-1.23805E-001	0.00000E+000	4.70000E-001	-3.22613E-004	11	...........
	5511	1102.4	4.70544E-001	-1.23822E-001	0.00000E+000	4.69000E-001	-3.05620E-004	11	...........
	5512	1102.6	4.69537E-001	-1.23818E-001	0.00000E+000	4.68000E-001	-3.05878E-004	11	...........
	5513	1102.8	4.68544E-001	-1.23739E-001	0.00000E+000	4.67000E-001	-3.14704E-004	11	...........
	5514	1103	4.67553E-001	-1.23714E-001	0.00000E+000	4.66000E-001	-3.20154E-004	11	...........
	5515	1103.2	4.66539E-001	-1.23686E-001	0.00000E+000	4.65000E-001	-3.07337E-004	11	...........
	5516	1103.4	4.65551E-001	-1.23652E-001	0.00000E+000	4.64000E-001	-3.04245E-004	11	...........
	5517	1103.6	4.64556E-001	-1.23610E-001	0.00000E+000	4.63000E-001	-3.14912E-004	11	...........
	5518	1103.8	4.63559E-001	-1.23597E-001	0.00000E+000	4.62000E-001	-3.22496E-004	11	...........
	5519	1104	4.62579E-001	-1.23588E-001	0.00000E+000	4.61000E-001	-3.13337E-004	11	...........
	5520	1104.2	4.61566E-001	-1.23708E-001	0.00000E+000	4.60000E-001	-3.03837E-004	11	...........
	5521	1104.4	4.60541E-001	-1.23611E-001	0.00000E+000	4.59000E-001	-3.15888E-004	11	...........
	5522	1104.6	4.59541E-001	-1.23590E-001	0.00000E+000	4.58000E-001	-3.18954E-004	11	...........
	5523	1104.8	4.58523E-001	-1.23602E-001	0.00000E+000	4.57000E-001	-3.03570E-004	11	...........
	5524	1105	4.57543E-001	-1.23678E-001	0.00000E+000	4.56000E-001	-3.05137E-004	11	...........
	5525	1105.2	4.56539E-001	-1.23608E-001	0.00000E+000	4.55000E-001	-3.14346E-004	11	...........
	5526	1105.4	4.55533E-001	-1.23681E-001	0.00000E+000	4.54000E-001	-3.19271E-004	11	...........
	5527	1105.6	4.54551E-001	-1.23578E-001	0.00000E+000	4.53000E-001	-3.09029E-004	11	...........
	5528	1105.8	4.53545E-001	-1.23671E-001	0.00000E+000	4.52000E-001	-3.04095E-004	11	...........
	5529	1106	4.52554E-001	-1.23628E-001	0.00000E+000	4.51000E-001	-3.18988E-004	11	...........
	5530	1106.2	4.51562E-001	-1.23647E-001	0.00000E+000	4.50000E-001	-3.22571E-004	11	...........
	5531	1106.4	4.50534E-001	-1.23629E-001	0.00000E+000	4.49000E-001	-3.13854E-004	11	...........
	5532	1106.6	4.49556E-001	-1.23641E-001	0.00000E+000	4.48000E-001	-3.18913E-004	11	...........
	5533	1106.8	4.48553E-001	-1.23514E-001	0.00000E+000	4.47000E-001	-3.26488E-004	11	...........
	5534	1107	4.47576E-001	-1.23572E-001	0.00000E+000	4.46000E-001	-3.27180E-004	11	...........
	5535	1107.2	4.46585E-001	-1.23460E-001	0.00000E+000	4.45000E-001	-3.09637E-004	11	...........
	5536	1107.4	4.45580E-001	-1.23626E-001	0.00000E+000	4.44000E-001	-3.03170E-004	11	...........
	5537	1107.6	4.44584E-001	-1.23549E-001	0.00000E+000	4.43000E-001	-3.11529E-004	11	...........
	5538	1107.8	4.43575E-001	-1.23562E-001	0.00000E+000	4.42000E-001	-3.20213E-004	11	...........
	5539	1108	4.42568E-001	-1.23527E-001	0.00000E+000	4.41000E-001	-3.09087E-004	11	...........
	5540	1108.2	4.41579E-001	-1.23501E-001	0.00000E+000	4.40000E-001	-3.03812E-004	11	...........
	5541	1108.4	4.40573E-001	-1.23493E-001	0.00000E+000	4.39000E-001	-3.13496E-004	11	...........
	5542	1108.6	4.39577E-001	-1.23515E-001	0.00000E+000	4.38000E-001	-3.22588E-004	11	...........
	5543	1108.8	4.38599E-001	-1.23425E-001	0.00000E+000	4.37000E-001	-3.17846E-004	11	...........
	5544	1109	4.37598E-001	-1.23446E-001	0.00000E+000	4.36000E-001	-3.05012E-004	11	...........
	5545	1109.2	4.36603E-001	-1.23354E-001	0.00000E+000	4.35000E-001	-3.13396E-004	11	...........
	5546	1109.4	4.35605E-001	-1.23247E-001	0.00000E+000	4.34000E-001	-3.22830E-004	11	...........
	5547	1109.6	4.34558E-001	-1.23283E-001	0.00000E+000	4.33000E-001	-3.10637E-004	11	...........
	5548	1109.8	4.33580E-001	-1.23392E-001	0.00000E+000	4.32000E-001	-3.07395E-004	11	...........
	5549	1110	4.32575E-001	-1.23384E-001	0.00000E+000	4.31000E-001	-3.19104E-004	11	...........
	5550	1110.2	4.31584E-001	-1.23436E-001	0.00000E+000	4.30000E-001	-3.24263E-004	11	...........
	5551	1110.4	4.30601E-001	-1.23368E-001	0.00000E+000	4.29000E-001	-3.19029E-004	11	...........
	5552	1110.6	4.29596E-001	-1.23496E-001	0.00000E+000	4.28000E-001	-3.04928E-004	11	...........
	5553	1110.8	4.28597E-001	-1.23307E-001	0.00000E+000	4.27000E-001	-3.15679E-004	11	...........
	5554	1111	4.27609E-001	-1.23335E-001	0.00000E+000	4.26000E-001	-3.25613E-004	11	...........
	5555	1111.2	4.26572E-001	-1.23368E-001	0.00000E+000	4.25000E-001	-3.10370E-004	11	...........
	5556	1111.4	4.25610E-001	-1.23459E-001	0.00000E+000	4.24000E-001	-3.03970E-004	11	...........
	5557	1111.6	4.24605E-001	-1.23372E-001	0.00000E+000	4.23000E-001	-3.10762E-004	11	...........
	5558	1111.8	4.23601E-001	-1.23375E-001	0.00000E+000	4.22000E-001	-3.25280E-004	11	...........
	5559	1112	4.22615E-001	-1.23254E-001	0.00000E+000	4.21000E-001	-3.18796E-004	11	...........
	5560	1112.2	4.21615E-001	-1.23341E-001	0.00000E+000	4.20000E-001	-3.22671E-004	11	...........
	5561	1112.4	4.20620E-001	-1.23304E-001	0.00000E+000	4.19000E-001	-3.23455E-004	11	...........
	5562	1112.6	4.19616E-001	-1.23323E-001	0.00000E+000	4.18000E-001	-3.18079E-004	11	...........
	5563	1112.8	4.18616E-001	-1.23278E-001	0.00000E+000	4.17000E-001	-3.16129E-004	11	...........
	5564	1113	4.17620E-001	-1.23353E-001	0.00000E+000	4.16000E-001	-3.02753E-004	11	...........
	5565	1113.2	4.16622E-001	-1.23247E-001	0.00000E+000	4.15000E-001	-3.09762E-004	11	...........
	5566	1113.4	4.15631E-001	-1.23239E-001	0.00000E+000	4.14000E-001	-3.19404E-004	11	...........
	5567	1113.6	4.14635E-001	-1.23270E-001	0.00000E+000	4.13000E-001	-3.15479E-004	11	...........
	5568	1113.8	4.13624E-001	-1.23371E-001	0.00000E+000	4.12000E-001	-3.03528E-004	11	...........
	5569	1114	4.12635E-001	-1.23176E-001	0.00000E+000	4.11000E-001	-3.08495E-004	11	...........
	5570	1114.2	4.11648E-001	-1.23211E-001	0.00000E+000	4.10000E-001	-3.18171E-004	11	...........
	5571	1114.4	4.10630E-001	-1.23230E-001	0.00000E+000	4.09000E-001	-3.16013E-004	11	...........
	5572	1114.6	4.09627E-001	-1.23119E-001	0.00000E+000	4.08000E-001	-3.05870E-004	11	...........
	5573	1114.8	4.08614E-001	-1.23167E-001	0.00000E+000	4.07000E-001	-3.13246E-004	11	...........
	5574	1115	4.07619E-001	-1.23213E-001	0.00000E+000	4.06000E-001	-3.26888E-004	11	...........
	5575	1115.2	4.06630E-001	-1.23258E-001	0.00000E+000	4.05000E-001	-3.18779E-004	11	...........
	5576	1115.4	4.05624E-001	-1.23296E-001	0.00000E+000	4.04000E-001	-3.09179E-004	11	...........
	5577	1115.6	4.04637E-001	-1.23236E-001	0.00000E+000	4.03000E-001	-3.16288E-004	11	...........
	5578	1115.8	4.03641E-001	-1.23141E-001	0.00000E+000	4.02000E-001	-3.21188E-004	11	...........
	5579	1116	4.02607E-001	-1.23182E-001	0.00000E+000	4.01000E-001	-3.20621E-004	11	...........
	5580	1116.2	4.01643E-001	-1.23213E-001	0.00000E+000	4.00000E-001	-3.08970E-004	11	...........
	5581	1116.4	4.00633E-001	-1.23258E-001	0.00000E+000	3.99000E-001	-3.16554E-004	11	...........
	5582	1116.6	3.99642E-001	-1.23256E-001	0.00000E+000	3.98000E-001	-3.30164E-004	11	...........
	5583	1116.8	3.98654E-001	-1.23228E-001	0.00000E+000	3.97000E-001	-3.29022E-004	11	...........
	5584	1117	3.97630E-001	-1.23244E-001	0.00000E+000	3.96000E-001	-3.30830E-004	11	...........
	5585	1117.2	3.96660E-001	-1.23126E-001	0.00000E+000	3.95000E-001	-3.21063E-004	11	...........
	5586	1117.4	3.95661E-001	-1.23110E-001	0.00000E+000	3.94000E-001	-3.23080E-004	11	...........
	5587	1117.6	3.94664E-001	-1.23152E-001	0.00000E+000	3.93000E-001	-3.23546E-004	11	...........
	5588	1117.8	3.93665E-001	-1.23122E-001	0.00000E+000	3.92000E-001	-3.05978E-004	11	...........
	5589	1118	3.92675E-001	-1.23094E-001	0.00000E+000	3.91000E-001	-3.09420E-004	11	...........
	5590	1118.2	3.91673E-001	-1.23146E-001	0.00000E+000	3.90000E-001	-3.21971E-004	11	...........
	5591	1118.4	3.90679E-001	-1.23079E-001	0.00000E+000	3.89000E-001	-3.18104E-004	11	...........
	5592	1118.6	3.89668E-001	-1.23242E-001	0.00000E+000	3.88000E-001	-3.04762E-004	11	...........
	5593	1118.8	3.88675E-001	-1.23149E-001	0.00000E+000	3.87000E-001	-3.10079E-004	11	...........
	5594	1119	3.87679E-001	-1.23063E-001	0.00000E+000	3.86000E-001	-3.16654E-004	11	...........
	5595	1119.2	3.86670E-001	-1.23051E-001	0.00000E+000	3.85000E-001	-3.21780E-004	11	...........
	5596	1119.4	3.85690E-001	-1.23122E-001	0.00000E+000	3.84000E-001	-3.04645E-004	11	...........
	5597	1119.6	3.84675E-001	-1.23046E-001	0.00000E+000	3.83000E-001	-3.08479E-004	11	...........
	5598	1119.8	3.83661E-001	-1.23063E-001	0.00000E+000	3.82000E-001	-3.20604E-004	11	...........
	5599	1120	3.82663E-001	-1.23089E-001	0.00000E+000	3.81000E-001	-3.18204E-004	11	...........
	5600	1120.2	3.81655E-001	-1.23165E-001	0.00000E+000	3.80000E-001	-3.04387E-004	11	...........
	5601	1120.4	3.80668E-001	-1.23113E-001	0.00000E+000	3.79000E-001	-3.08337E-004	11	...........
	5602	1120.6	3.79672E-001	-1.23147E-001	0.00000E+000	3.78000E-001	-3.17088E-004	11	...........
	5603	1120.8	3.78644E-001	-1.23152E-001	0.00000E+000	3.77000E-001	-3.18688E-004	11	...........
	5604	1121	3.77666E-001	-1.23135E-001	0.00000E+000	3.76000E-001	-3.05703E-004	11	...........
	5605	1121.2	3.76670E-001	-1.23077E-001	0.00000E+000	3.75000E-001	-3.10004E-004	11	...........
	5606	1121.4	3.75674E-001	-1.23109E-001	0.00000E+000	3.74000E-001	-3.24546E-004	11	...........
	5607	1121.6	3.74692E-001	-1.23057E-001	0.00000E+000	3.73000E-001	-3.21271E-004	11	...........
	5608	1121.8	3.73676E-001	-1.23172E-001	0.00000E+000	3.72000E-001	-3.13362E-004	11	...........
	5609	1122	3.72683E-001	-1.23076E-001	0.00000E+000	3.71000E-001	-3.27488E-004	11	...........
	5610	1122.2	3.71676E-001	-1.23032E-001	0.00000E+000	3.70000E-001	-3.27722E-004	11	...........
	5611	1122.4	3.70698E-001	-1.23036E-001	0.00000E+000	3.69000E-001	-3.30005E-004	11	...........
	5612	1122.6	3.69699E-001	-1.23044E-001	0.00000E+000	3.68000E-001	-3.08595E-004	11	...........
	5613	1122.8	3.68706E-001	-1.23046E-001	0.00000E+000	3.67000E-001	-3.08654E-004	11	...........
	5614	1123	3.67708E-001	-1.23000E-001	0.00000E+000	3.66000E-001	-3.18979E-004	11	...........
	5615	1123.2	3.66704E-001	-1.23001E-001	0.00000E+000	3.65000E-001	-3.20288E-004	11	...........
	5616	1123.4	3.65695E-001	-1.23061E-001	0.00000E+000	3.64000E-001	-3.04053E-004	11	...........
	5617	1123.6	3.64701E-001	-1.22956E-001	0.00000E+000	3.63000E-001	-3.09154E-004	11	...........
	5618	1123.8	3.63702E-001	-1.22952E-001	0.00000E+000	3.62000E-001	-3.18246E-004	11	...........
	5619	1124	3.62705E-001	-1.22996E-001	0.00000E+000	3.61000E-001	-3.23155E-004	11	...........
	5620	1124.2	3.61722E-001	-1.22830E-001	0.00000E+000	3.60000E-001	-3.07179E-004	11	...........
	5621	1124.4	3.60718E-001	-1.22860E-001	0.00000E+000	3.59000E-001	-3.07445E-004	11	...........
	5622	1124.6	3.59725E-001	-1.22849E-001	0.00000E+000	3.58000E-001	-3.19488E-004	11	...........
	5623	1124.8	3.58718E-001	-1.22800E-001	0.00000E+000	3.57000E-001	-3.19896E-004	11	...........
	5624	1125	3.57685E-001	-1.22933E-001	0.00000E+000	3.56000E-001	-3.07320E-004	11	...........
	5625	1125.2	3.56693E-001	-1.22917E-001	0.00000E+000	3.55000E-001	-3.09270E-004	11	...........
	5626	1125.4	3.55693E-001	-1.22905E-001	0.00000E+000	3.54000E-001	-3.17596E-004	11	...........
	5627	1125.6	3.54689E-001	-1.22948E-001	0.00000E+000	3.53000E-001	-3.24513E-004	11	...........
	5628	1125.8	3.53706E-001	-1.22968E-001	0.00000E+000	3.52000E-001	-3.04670E-004	11	...........
	5629	1126	3.52706E-001	-1.22910E-001	0.00000E+000	3.51000E-001	-3.07429E-004	11	...........
	5630	1126.2	3.51705E-001	-1.22979E-001	0.00000E+000	3.50000E-001	-3.16513E-004	11	...........
	5631	1126.4	3.50708E-001	-1.22937E-001	0.00000E+000	3.49000E-001	-3.20038E-004	11	...........
	5632	1126.6	3.49689E-001	-1.23102E-001	0.00000E+000	3.48000E-001	-3.08270E-004	11	...........
	5633	1126.8	3.48712E-001	-1.23066E-001	0.00000E+000	3.47000E-001	-3.11104E-004	11	...........
	5634	1127	3.47706E-001	-1.23031E-001	0.00000E+000	3.46000E-001	-3.22646E-004	11	...........
	5635	1127.2	3.46693E-001	-1.23002E-001	0.00000E+000	3.45000E-001	-3.41048E-004	11	...........
	5636	1127.4	3.45715E-001	-1.22984E-001	0.00000E+000	3.44000E-001	-3.15404E-004	11	...........
	5637	1127.6	3.44729E-001	-1.22883E-001	0.00000E+000	3.43000E-001	-3.13062E-004	11	...........
	5638	1127.8	3.43729E-001	-1.22954E-001	0.00000E+000	3.42000E-001	-3.22005E-004	11	...........
	5639	1128	3.42725E-001	-1.22888E-001	0.00000E+000	3.41000E-001	-3.20280E-004	11	...........
	5640	1128.2	3.41719E-001	-1.23001E-001	0.00000E+000	3.40000E-001	-3.06054E-004	11	...........
	5641	1128.4	3.40727E-001	-1.22945E-001	0.00000E+000	3.39000E-001	-3.05162E-004	11	...........
	5642	1128.6	3.39734E-001	-1.22844E-001	0.00000E+000	3.38000E-001	-3.12812E-004	11	...........
	5643	1128.8	3.38736E-001	-1.22788E-001	0.00000E+000	3.37000E-001	-3.21605E-004	11	...........
	5644	1129	3.37740E-001	-1.22894E-001	0.00000E+000	3.36000E-001	-3.07604E-004	11	...........
	5645	1129.2	3.36743E-001	-1.22808E-001	0.00000E+000	3.35000E-001	-3.01537E-004	11	...........
	5646	1129.4	3.35746E-001	-1.22762E-001	0.00000E+000	3.34000E-001	-3.13796E-004	11	...........
	5647	1129.6	3.34750E-001	-1.22818E-001	0.00000E+000	3.33000E-001	-3.19396E-004	11	...........
	5648	1129.8	3.33732E-001	-1.22922E-001	0.00000E+000	3.32000E-001	-3.04303E-004	11	...........
	5649	1130	3.32736E-001	-1.22773E-001	0.00000E+000	3.31000E-001	-3.05995E-004	11	...........
	5650	1130.2	3.31725E-001	-1.22871E-001	0.00000E+000	3.30000E-001	-3.17263E-004	11	...........
	5651	1130.4	3.30721E-001	-1.22885E-001	0.00000E+000	3.29000E-001	-3.21688E-004	11	...........
	5652	1130.6	3.29733E-001	-1.22874E-001	0.00000E+000	3.28000E-001	-3.09420E-004	11	...........
	5653	1130.8	3.28733E-001	-1.22835E-001	0.00000E+000	3.27000E-001	-3.05337E-004	11	...........
	5654	1131	3.27736E-001	-1.22916E-001	0.00000E+000	3.26000E-001	-3.15571E-004	11	...........
	5655	1131.2	3.26751E-001	-1.22804E-001	0.00000E+000	3.25000E-001	-3.21046E-004	11	...........
	5656	1131.4	3.25726E-001	-1.22930E-001	0.00000E+000	3.24000E-001	-3.06495E-004	11	...........
	5657	1131.6	3.24752E-001	-1.22892E-001	0.00000E+000	3.23000E-001	-3.05495E-004	11	...........
	5658	1131.8	3.23743E-001	-1.22969E-001	0.00000E+000	3.22000E-001	-3.13496E-004	11	...........
	5659	1132	3.22742E-001	-1.22936E-001	0.00000E+000	3.21000E-001	-3.26605E-004	11	...........
	5660	1132.2	3.21761E-001	-1.22926E-001	0.00000E+000	3.20000E-001	-3.14729E-004	11	...........
	5661	1132.4	3.20742E-001	-1.22821E-001	0.00000E+000	3.19000E-001	-3.26305E-004	11	...........
	5662	1132.6	3.19762E-001	-1.22828E-001	0.00000E+000	3.18000E-001	-3.26313E-004	11	...........
	5663	1132.8	3.18766E-001	-1.22790E-001	0.00000E+000	3.17000E-001	-3.23971E-004	11	...........
	5664	1133	3.17763E-001	-1.22822E-001	0.00000E+000	3.16000E-001	-3.13087E-004	11	...........
	5665	1133.2	3.16771E-001	-1.22818E-001	0.00000E+000	3.15000E-001	-3.04287E-004	11	...........
	5666	1133.4	3.15774E-001	-1.22841E-001	0.00000E+000	3.14000E-001	-3.15612E-004	11	...........
	5667	1133.6	3.14775E-001	-1.22874E-001	0.00000E+000	3.13000E-001	-3.22796E-004	11	...........
	5668	1133.8	3.13776E-001	-1.22842E-001	0.00000E+000	3.12000E-001	-3.13154E-004	11	...........
	5669	1134	3.12772E-001	-1.22787E-001	0.00000E+000	3.11000E-001	-3.01178E-004	11	...........
	5670	1134.2	3.11776E-001	-1.22779E-001	0.00000E+000	3.10000E-001	-3.13621E-004	11	...........
	5671	1134.4	3.10783E-001	-1.22765E-001	0.00000E+000	3.09000E-001	-3.19729E-004	11	...........
	5672	1134.6	3.09773E-001	-1.22818E-001	0.00000E+000	3.08000E-001	-3.12162E-004	11	...........
	5673	1134.8	3.08791E-001	-1.22765E-001	0.00000E+000	3.07000E-001	-3.04078E-004	11	...........
	5674	1135	3.07777E-001	-1.22655E-001	0.00000E+000	3.06000E-001	-3.12387E-004	11	...........
	5675	1135.2	3.06763E-001	-1.22646E-001	0.00000E+000	3.05000E-001	-3.26880E-004	11	...........
	5676	1135.4	3.05771E-001	-1.22759E-001	0.00000E+000	3.04000E-001	-3.12621E-004	11	...........
	5677	1135.6	3.04766E-001	-1.22874E-001	0.00000E+000	3.03000E-001	-3.04878E-004	11	...........
	5678	1135.8	3.03775E-001	-1.22818E-001	0.00000E+000	3.02000E-001	-3.15912E-004	11	...........
	5679	1136	3.02774E-001	-1.22784E-001	0.00000E+000	3.01000E-001	-3.21030E-004	11	...........
